date,device_id,timestamp,interval_index,raw_switch_1,raw_add_ele,raw_cur_current,raw_cur_power,raw_cur_voltage,proc_power_w,proc_voltage_v,proc_current_a,proc_is_active,proc_total_kwh_accumulated,weather_temp,weather_humidity,weather_pressure,raw_countdown_1,raw_voltage_coe,raw_electric_coe,raw_power_coe,raw_electricity_coe,raw_fault,raw_relay_status,raw_overcharge_switch,raw_light_mode,raw_child_lock,raw_cycle_time,raw_random_time,raw_switch_inching
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 16:40:00,4,True,9,1029,1318,2277,131.82,227.7,1.029,True,0.0962,26.22,76.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 16:50:00,5,True,10,0,497,2260,49.77,226.0,0.0,True,0.1045,26.27,76.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:00:00,6,True,13,840,1610,2281,161.02,228.13,0.84,True,0.1313,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:10:00,7,True,13,0,497,2260,49.77,226.0,0.0,True,0.1396,26.78,74.0,1016.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:20:00,8,True,16,1041,1350,2302,135.0,230.2,1.041,True,0.1621,26.78,74.0,1016.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:30:00,9,True,18,1041,1350,2302,135.0,230.2,1.041,True,0.1846,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:40:00,10,True,20,1041,1350,2302,135.0,230.2,1.041,True,0.2071,26.83,74.0,1016.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 17:50:00,11,True,22,1041,1350,2302,135.0,230.2,1.041,True,0.2296,26.97,73.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:00:00,12,True,25,1041,1350,2302,135.0,230.2,1.041,True,0.2521,27.28,73.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:10:00,13,True,26,0,497,2324,49.77,232.4,0.0,True,0.2604,27.69,72.0,1016.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:20:00,14,True,26,0,497,2324,49.77,232.4,0.0,True,0.2687,27.58,72.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:30:00,15,True,27,0,497,2324,49.77,232.4,0.0,True,0.277,27.69,71.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:40:00,16,True,29,611,1177,2291,117.7,229.16,0.611,True,0.2966,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 18:50:00,17,True,31,543,1050,2302,105.08,230.23,0.543,True,0.3141,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:00:00,18,True,33,1068,1376,2333,137.7,233.3,1.068,True,0.3371,28.14,70.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:10:00,19,True,36,1068,1376,2333,137.7,233.3,1.068,True,0.36,28.14,70.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:20:00,20,True,38,1068,1376,2333,137.7,233.3,1.068,True,0.383,28.82,68.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:30:00,21,True,40,1068,1376,2333,137.7,233.3,1.068,True,0.4059,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:40:00,22,True,41,0,497,2311,49.77,231.1,0.0,True,0.4142,28.99,68.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 19:50:00,23,True,42,0,497,2311,49.77,231.1,0.0,True,0.4225,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:00:00,24,True,43,0,497,2311,49.77,231.1,0.0,True,0.4308,29.33,68.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:10:00,25,True,43,0,497,2311,49.77,231.1,0.0,True,0.4391,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:20:00,26,True,46,1063,1381,2316,138.2,231.6,1.063,True,0.4621,29.33,67.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:30:00,27,True,48,1063,1381,2316,138.2,231.6,1.063,True,0.4852,29.35,67.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:40:00,28,True,49,152,295,2304,29.57,230.4,0.153,True,0.4901,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 20:50:00,29,True,49,231,449,2312,44.93,231.27,0.231,True,0.4976,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:00:00,30,True,52,1063,1381,2316,138.2,231.6,1.063,True,0.5206,29.39,67.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:10:00,31,True,54,607,1173,2297,117.31,229.7,0.608,True,0.5402,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:20:00,32,True,55,607,1173,2300,117.31,230.05,0.607,True,0.5597,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:30:00,33,True,56,0,497,2277,49.77,227.7,0.0,True,0.568,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:40:00,34,True,57,0,497,2277,49.77,227.7,0.0,True,0.5763,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 21:50:00,35,True,58,0,497,2277,49.77,227.7,0.0,True,0.5846,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:00:00,36,True,60,1046,1359,2302,135.93,230.2,1.046,True,0.6073,29.99,66.0,1012.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:10:00,37,True,62,1046,1359,2302,135.93,230.2,1.046,True,0.6299,29.99,66.0,1012.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:20:00,38,True,65,1046,1359,2302,135.93,230.2,1.046,True,0.6526,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:30:00,39,True,67,1046,1359,2302,135.93,230.2,1.046,True,0.6752,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:40:00,40,True,69,1046,1359,2302,135.93,230.2,1.046,True,0.6979,30.25,64.0,1011.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 22:50:00,41,True,71,526,1018,2301,101.86,230.17,0.527,True,0.7148,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:00:00,42,True,73,523,1010,2297,101.03,229.74,0.523,True,0.7317,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:10:00,43,True,74,380,735,2301,73.52,230.15,0.38,True,0.7439,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:20:00,44,True,74,156,303,2312,30.37,231.24,0.156,True,0.749,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:30:00,45,True,77,1056,1381,2307,138.2,230.7,1.056,True,0.772,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:40:00,46,True,78,0,497,2300,49.77,230.01,0.0,True,0.7803,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-06 23:50:00,47,True,78,0,497,2297,49.77,229.73,0.0,True,0.7886,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:00:00,48,True,79,231,445,2293,44.54,229.38,0.231,True,0.796,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:10:00,49,True,81,691,1337,2302,133.78,230.29,0.691,True,0.8183,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:20:00,50,True,83,616,1192,2304,119.26,230.45,0.616,True,0.8382,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:30:00,51,True,85,539,1045,2307,104.59,230.76,0.539,True,0.8557,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:40:00,52,True,85,76,149,2307,14.91,230.72,0.077,True,0.8581,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 00:50:00,53,True,86,154,300,2317,30.02,231.74,0.154,True,0.8631,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:00:00,54,True,86,153,298,2304,29.82,230.49,0.154,True,0.8681,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:10:00,55,True,87,147,285,2308,28.58,230.82,0.147,True,0.8729,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:20:00,56,True,88,452,880,2315,88.08,231.55,0.453,True,0.8876,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:30:00,57,True,90,606,1179,2315,117.98,231.5,0.607,True,0.9072,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:40:00,58,True,92,1047,1355,2294,135.59,229.4,1.047,True,0.9298,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 01:50:00,59,True,95,1047,1355,2294,135.59,229.4,1.047,True,0.9524,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:00:00,60,True,95,153,295,2297,29.54,229.7,0.153,True,0.9573,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:10:00,61,True,96,312,601,2287,60.13,228.76,0.313,True,0.9674,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:20:00,62,True,97,149,287,2296,28.79,229.62,0.149,True,0.9722,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:30:00,63,True,98,0,497,2264,49.77,226.4,0.0,True,0.9805,27.5,75.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:40:00,64,True,98,0,497,2264,49.77,226.4,0.0,True,0.9887,27.5,75.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 02:50:00,65,True,99,0,497,2264,49.77,226.4,0.0,True,0.997,27.37,76.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:00:00,66,True,101,528,1016,2291,101.67,229.1,0.528,True,1.014,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:10:00,67,True,103,1018,1295,2273,129.55,227.3,1.018,True,1.0356,27.2,75.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:20:00,68,True,105,1018,1295,2273,129.55,227.3,1.018,True,1.0572,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:30:00,69,True,106,288,558,2300,55.81,230.0,0.289,True,1.0665,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:40:00,70,True,107,287,556,2304,55.64,230.42,0.287,True,1.0757,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 03:50:00,71,False,107,0,0,2310,0.0,231.03,0.0,False,1.0757,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:00:00,72,True,107,75,145,2315,14.59,231.52,0.075,True,1.0782,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:10:00,73,True,108,333,640,2282,64.01,228.22,0.334,True,1.0888,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:20:00,74,True,109,229,442,2293,44.29,229.38,0.23,True,1.0962,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:30:00,75,True,110,0,497,2290,49.77,229.0,0.0,True,1.1045,26.47,79.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:40:00,76,True,112,1020,1300,2264,130.05,226.4,1.02,True,1.1262,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 04:50:00,77,True,113,403,773,2282,77.38,228.22,0.404,True,1.1391,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:00:00,78,True,115,403,773,2282,77.38,228.22,0.404,True,1.152,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:10:00,79,True,116,394,754,2278,75.46,227.8,0.394,True,1.1646,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:20:00,80,False,116,0,0,2279,0.0,227.93,0.0,False,1.1646,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:30:00,81,False,116,0,0,2279,0.0,227.93,0.0,False,1.1646,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:40:00,82,True,117,0,497,2298,49.77,229.8,0.0,True,1.1729,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 05:50:00,83,True,118,0,497,2298,49.77,229.8,0.0,True,1.1812,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:00:00,84,True,120,1022,1309,2269,130.97,226.9,1.022,True,1.203,26.02,80.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:10:00,85,True,122,1022,1309,2269,130.97,226.9,1.022,True,1.2248,26.02,80.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:20:00,86,True,124,1022,1309,2269,130.97,226.9,1.022,True,1.2466,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:30:00,87,True,126,1022,1309,2269,130.97,226.9,1.022,True,1.2685,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:40:00,88,True,129,1022,1309,2269,130.97,226.9,1.022,True,1.2903,25.66,81.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 06:50:00,89,True,131,1022,1309,2269,130.97,226.9,1.022,True,1.3121,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:00:00,90,True,132,0,497,2285,49.77,228.5,0.0,True,1.3204,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:10:00,91,True,132,0,497,2285,49.77,228.5,0.0,True,1.3287,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:20:00,92,True,133,0,497,2285,49.77,228.5,0.0,True,1.337,25.66,82.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:30:00,93,True,134,301,577,2280,57.78,228.05,0.302,True,1.3466,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:40:00,94,True,136,1019,1313,2294,131.39,229.4,1.019,True,1.3685,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 07:50:00,95,True,139,1019,1313,2294,131.39,229.4,1.019,True,1.3904,25.23,85.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:00:00,96,True,141,1019,1313,2294,131.39,229.4,1.019,True,1.4123,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:10:00,97,True,143,1019,1313,2294,131.39,229.4,1.019,True,1.4342,25.38,83.0,1015.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:20:00,98,True,145,1019,1313,2294,131.39,229.4,1.019,True,1.4561,25.38,84.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:30:00,99,True,147,1019,1313,2294,131.39,229.4,1.019,True,1.478,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:40:00,100,True,148,0,497,2316,49.77,231.6,0.0,True,1.4863,25.33,84.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 08:50:00,101,True,149,0,497,2316,49.77,231.6,0.0,True,1.4946,25.07,84.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:00:00,102,True,150,0,497,2316,49.77,231.6,0.0,True,1.5029,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:10:00,103,True,151,0,497,2316,49.77,231.6,0.0,True,1.5112,25.01,84.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:20:00,104,True,153,1046,1355,2298,135.59,229.8,1.046,True,1.5338,25.01,84.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:30:00,105,True,155,1046,1355,2298,135.59,229.8,1.046,True,1.5564,25.01,85.0,1014.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:40:00,106,True,157,1046,1355,2298,135.59,229.8,1.046,True,1.579,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 09:50:00,107,True,160,1046,1355,2298,135.59,229.8,1.046,True,1.6016,24.93,85.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:00:00,108,True,162,1046,1355,2298,135.59,229.8,1.046,True,1.6242,24.93,85.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:10:00,109,True,164,1046,1355,2298,135.59,229.8,1.046,True,1.6468,24.67,87.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:20:00,110,True,165,0,497,2290,49.77,229.0,0.0,True,1.6551,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:30:00,111,True,166,0,497,2290,49.77,229.0,0.0,True,1.6634,24.93,85.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:40:00,112,True,167,0,497,2290,49.77,229.0,0.0,True,1.6717,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 10:50:00,113,True,169,1047,1351,2285,135.18,228.5,1.047,True,1.6942,24.62,86.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:00:00,114,True,171,1047,1351,2285,135.18,228.5,1.047,True,1.7167,24.62,86.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:10:00,115,True,173,1047,1351,2285,135.18,228.5,1.047,True,1.7393,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:20:00,116,True,175,389,753,2302,75.37,230.22,0.39,True,1.7518,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:30:00,117,True,177,1047,1351,2285,135.18,228.5,1.047,True,1.7744,24.34,87.0,1012.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:40:00,118,True,179,1047,1351,2285,135.18,228.5,1.047,True,1.7969,24.34,87.0,1012.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 11:50:00,119,True,180,0,497,2302,49.77,230.2,0.0,True,1.8052,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:00:00,120,True,181,0,497,2302,49.77,230.2,0.0,True,1.8135,24.29,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:10:00,121,True,182,0,497,2302,49.77,230.2,0.0,True,1.8218,24.29,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:20:00,122,True,183,0,497,2302,49.77,230.2,0.0,True,1.8301,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:30:00,123,True,183,0,497,2302,49.77,230.2,0.0,True,1.8384,24.29,87.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:40:00,124,True,186,1043,1354,2290,135.43,229.0,1.043,True,1.8609,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 12:50:00,125,True,188,1043,1354,2290,135.43,229.0,1.043,True,1.8835,24.24,87.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:00:00,126,True,190,1043,1354,2290,135.43,229.0,1.043,True,1.9061,23.92,87.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:10:00,127,True,192,1043,1354,2290,135.43,229.0,1.043,True,1.9287,23.98,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:20:00,128,True,193,0,497,2281,49.77,228.1,0.0,True,1.937,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:30:00,129,True,194,0,497,2281,49.77,228.1,0.0,True,1.9452,23.92,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:40:00,130,True,195,0,497,2281,49.77,228.1,0.0,True,1.9535,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 13:50:00,131,True,196,0,497,2281,49.77,228.1,0.0,True,1.9618,23.92,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:00:00,132,True,197,303,578,2270,57.81,227.03,0.303,True,1.9715,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:10:00,133,True,199,1020,1329,2244,132.99,224.4,1.02,True,1.9936,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:20:00,134,True,201,1020,1329,2244,132.99,224.4,1.02,True,2.0158,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:30:00,135,True,203,1020,1329,2244,132.99,224.4,1.02,True,2.038,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:40:00,136,True,206,1020,1329,2244,132.99,224.4,1.02,True,2.0601,23.92,88.0,1013.0,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 14:50:00,137,True,208,1020,1329,2244,132.99,224.4,1.02,True,2.0823,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 15:00:00,138,True,209,0,497,2269,49.77,226.9,0.0,True,2.0906,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 15:10:00,139,True,209,0,497,2269,49.77,226.9,0.0,True,2.0989,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 15:20:00,140,True,211,385,737,2279,73.74,227.9,0.385,True,2.1112,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 15:30:00,141,True,212,383,734,2279,73.43,227.97,0.383,True,2.1234,,,,,,,,,,,,,,,,
2026-01-07,a3986d20c19f33c7c107fw,2026-01-07 15:40:00,142,True,213,0,497,2269,49.77,226.9,0.0,True,2.1317,,,,0,559,30058,15968,2610,0,last,False,relay,False,,,
