device_id,hour_ts,e_hour_kwh,kwh_start,kwh_end,kwh_net,recon_dev_pct,hour_tags,temperature,humidity,rainfall,wx_tags,hour_of_day,day_of_week,is_weekend,is_holiday,lag_24,lag_168,rolling_mean_24,rolling_mean_168
a3986d20c19f33c7c107fw,2026-02-09 00:00:00+08:00,0.0891124999999998,0.8592,0.9408,0.0816,9.206495098038966,HOURLY_RECON_GT_5PCT,24.1,80.0,0.0,WX_CLEANED,0,0,0,0,0.1040224999999997,0.0925249999999998,0.0895755902777775,0.08663058035714262
a3986d20c19f33c7c107fw,2026-02-09 01:00:00+08:00,0.0806874999999999,0.9468,1.0247,0.07789999999999997,3.5783055198972145,,23.9,80.0,0.0,WX_CLEANED,1,0,0,0,0.0942224999999999,0.08399583333333299,0.08901163194444417,0.08661088789682515
a3986d20c19f33c7c107fw,2026-02-09 02:00:00+08:00,0.0794166666666665,1.0306,1.1085,0.07790000000000008,1.946940522036476,,23.5,82.0,0.0,WX_CLEANED,2,0,0,0,0.0926166666666665,0.0825691666666664,0.08846163194444417,0.08659212301587278
a3986d20c19f33c7c107fw,2026-02-09 03:00:00+08:00,0.0958816666666661,1.129,1.1984,0.0693999999999999,38.15802113352483,HOURLY_RECON_GT_5PCT,23.5,81.0,0.0,WX_CLEANED,3,0,0,0,0.1119766666666666,0.0997866666666665,0.08779100694444415,0.08656887896825373
a3986d20c19f33c7c107fw,2026-02-09 04:00:00+08:00,0.053547499999999595,1.2013,1.2597,0.05840000000000001,8.309075342466459,HOURLY_RECON_GT_5PCT,23.1,81.0,0.0,WX_CLEANED,4,0,0,0,0.0625066666666665,0.0557616666666663,0.08741770833333302,0.08655569940476167
a3986d20c19f33c7c107fw,2026-02-09 05:00:00+08:00,0.038532499999999796,1.2754,1.3058,0.030399999999999983,26.751644736841506,HOURLY_RECON_GT_5PCT,23.1,81.0,0.0,WX_CLEANED,5,0,0,0,0.0448941666666665,0.0400391666666665,0.08715263888888859,0.08654673115079341
a3986d20c19f33c7c107fw,2026-02-09 06:00:00+08:00,0.0836441666666663,1.3181,1.3938,0.07569999999999988,10.494275649493305,HOURLY_RECON_GT_5PCT,23.0,83.0,0.0,WX_CLEANED,6,0,0,0,0.0977141666666662,0.0871458333333329,0.08656638888888858,0.08652588789682517
a3986d20c19f33c7c107fw,2026-02-09 07:00:00+08:00,0.0830099999999997,1.406,1.471,0.06500000000000017,27.707692307691506,HOURLY_RECON_GT_5PCT,23.1,82.0,0.0,WX_CLEANED,7,0,0,0,0.0969466666666663,0.08641916666666641,0.08598569444444415,0.086505595238095
a3986d20c19f33c7c107fw,2026-02-09 08:00:00+08:00,0.08597083333333311,1.4858,1.554,0.06820000000000004,26.0569403714561,HOURLY_RECON_GT_5PCT,24.4,72.0,0.0,WX_CLEANED,8,0,0,0,0.0985674999999995,0.087915833333333,0.08546083333333304,0.08649401785714261
a3986d20c19f33c7c107fw,2026-02-09 09:00:00+08:00,0.0632858333333333,1.56,1.6204,0.06040000000000001,4.77786975717433,,24.9,68.0,0.0,WX_CLEANED,9,0,0,0,0.07385416666666661,0.0658499999999995,0.08502048611111084,0.08647875496031723
a3986d20c19f33c7c107fw,2026-02-09 10:00:00+08:00,0.0523008333333331,1.6326,1.6667,0.03410000000000002,53.37487781036092,HOURLY_RECON_GT_5PCT,25.2,66.0,0.0,WX_CLEANED,10,0,0,0,0.0594158333333331,0.0541374999999998,0.08472402777777749,0.08646782242063468
a3986d20c19f33c7c107fw,2026-02-09 11:00:00+08:00,0.055253333333333,1.6667,1.7248,0.05810000000000004,4.899598393574934,,26.2,62.0,0.0,WX_CLEANED,11,0,0,0,0.0644249999999999,0.0574758333333332,0.08434187499999972,0.08645459325396801
a3986d20c19f33c7c107fw,2026-02-09 12:00:00+08:00,0.0514149999999994,1.7277,1.7823,0.05459999999999998,5.833333333334403,HOURLY_RECON_GT_5PCT,26.7,60.0,0.0,WX_CLEANED,12,0,0,0,0.0599508333333328,0.0535766666666665,0.08398621527777748,0.08644172619047595
a3986d20c19f33c7c107fw,2026-02-09 13:00:00+08:00,0.0699616666666665,1.8004,1.8447,0.044300000000000006,57.92701279157223,HOURLY_RECON_GT_5PCT,27.0,59.0,0.0,WX_CLEANED,13,0,0,0,0.0817466666666662,0.0728216666666665,0.08349517361111082,0.08642470238095215
a3986d20c19f33c7c107fw,2026-02-09 14:00:00+08:00,0.0752191666666663,1.8564,1.9228,0.06640000000000001,13.281877510039578,HOURLY_RECON_GT_5PCT,27.2,57.0,0.0,WX_CLEANED,14,0,0,0,0.07821749999999969,0.0783633333333332,0.08337024305555528,0.08640598710317436
a3986d20c19f33c7c107fw,2026-02-09 15:00:00+08:00,0.0799733333333332,1.9346,2.0,0.0653999999999999,22.283384301732905,HOURLY_RECON_GT_5PCT,26.6,60.0,0.0,WX_CLEANED,15,0,0,0,0.0871916666666664,0.083138333333333,0.08306947916666639,0.08638714781746008
a3986d20c19f33c7c107fw,2026-02-09 16:00:00+08:00,0.1092783333333333,0.0117,0.1223,0.1106,1.1949969861362633,,26.4,61.0,0.0,WX_CLEANED,16,0,0,0,0.0870449999999997,0.0930683333333331,0.08399586805555527,0.08648363591269817
a3986d20c19f33c7c107fw,2026-02-09 17:00:00+08:00,0.1268683333333332,0.1541,0.2402,0.08610000000000001,47.34998064266339,HOURLY_RECON_GT_5PCT,25.7,64.0,0.0,WX_CLEANED,17,0,0,0,0.1299999999999998,0.10739583333333311,0.08386538194444416,0.08659954365079342
a3986d20c19f33c7c107fw,2026-02-09 18:00:00+08:00,0.1471791666666665,0.2721,0.3904,0.11830000000000002,24.411806142575216,HOURLY_RECON_GT_5PCT,24.9,71.0,0.0,WX_CLEANED,18,0,0,0,0.1508791666666663,0.12454749999999981,0.08371121527777751,0.08673425595238071
a3986d20c19f33c7c107fw,2026-02-09 19:00:00+08:00,0.1197458333333332,0.4142,0.5068,0.09260000000000002,29.31515478761683,HOURLY_RECON_GT_5PCT,24.5,75.0,0.0,WX_CLEANED,19,0,0,0,0.122668333333333,0.101235833333333,0.0835894444444442,0.08684443452380929
a3986d20c19f33c7c107fw,2026-02-09 20:00:00+08:00,0.0729158333333331,0.5271,0.574,0.04689999999999994,55.47085998578505,HOURLY_RECON_GT_5PCT,24.4,77.0,0.0,WX_CLEANED,20,0,0,0,0.0747249999999996,0.061780833333332896,0.08351406249999976,0.08691071428571405
a3986d20c19f33c7c107fw,2026-02-09 21:00:00+08:00,0.11777333333333309,0.5946,0.6904,0.0958,22.93667362560866,HOURLY_RECON_GT_5PCT,24.0,78.0,0.0,WX_CLEANED,21,0,0,0,0.1206458333333332,0.0995266666666665,0.08339437499999974,0.08701932539682516
a3986d20c19f33c7c107fw,2026-02-09 22:00:00+08:00,0.0984774999999999,0.6992,0.7945,0.09529999999999994,3.3342077649527386,,23.6,79.0,0.0,WX_CLEANED,22,0,0,0,0.1010241666666664,0.0834341666666665,0.08328826388888864,0.08710886904761882
a3986d20c19f33c7c107fw,2026-02-09 23:00:00+08:00,0.06837833333333321,0.8145,0.8578,0.043300000000000005,57.91762894534226,HOURLY_RECON_GT_5PCT,23.5,79.0,0.0,WX_CLEANED,23,0,0,0,0.0694674999999996,0.0589333333333331,0.08324288194444421,0.08716508928571405
a3986d20c19f33c7c107fw,2026-02-10 00:00:00+08:00,0.0869666666666665,0.8666,0.9461,0.07950000000000002,9.392033542976707,HOURLY_RECON_GT_5PCT,23.3,81.0,0.0,WX_CLEANED,0,1,0,0,0.0891124999999998,0.0743258333333331,0.08315347222222198,0.08724033234126961
a3986d20c19f33c7c107fw,2026-02-10 01:00:00+08:00,0.0788158333333331,0.952,1.028,0.07600000000000007,3.7050438596487227,,23.1,83.0,0.0,WX_CLEANED,1,1,0,0,0.0806874999999999,0.0666874999999998,0.08307548611111087,0.08731252480158706
a3986d20c19f33c7c107fw,2026-02-10 02:00:00+08:00,0.07742999999999961,1.0339,1.1098,0.07589999999999986,2.0158102766795216,,22.8,89.0,0.0,WX_CLEANED,2,1,0,0,0.0794166666666665,0.0974816666666664,0.0829927083333331,0.08719316964285691
a3986d20c19f33c7c107fw,2026-02-10 03:00:00+08:00,0.0935633333333331,1.1299,1.1975,0.0676000000000001,38.40729783037419,HOURLY_RECON_GT_5PCT,22.9,86.0,0.0,WX_CLEANED,3,1,0,0,0.0958816666666661,0.1118666666666662,0.08289611111111088,0.0870842212301585
a3986d20c19f33c7c107fw,2026-02-10 04:00:00+08:00,0.0522649999999997,1.2004,1.2574,0.05700000000000016,8.307017543860434,HOURLY_RECON_GT_5PCT,22.6,87.0,0.0,WX_CLEANED,4,1,0,0,0.053547499999999595,0.0862391666666664,0.08284267361111088,0.08688199404761882
a3986d20c19f33c7c107fw,2026-02-10 05:00:00+08:00,0.0375491666666665,1.2727,1.3023,0.02960000000000007,26.855292792791936,HOURLY_RECON_GT_5PCT,22.5,88.0,0.0,WX_CLEANED,5,1,0,0,0.038532499999999796,0.1108333333333332,0.08280170138888866,0.08644577876984104
a3986d20c19f33c7c107fw,2026-02-10 06:00:00+08:00,0.0817133333333331,1.3143,1.3882,0.07390000000000008,10.572846188542641,HOURLY_RECON_GT_5PCT,22.4,88.0,0.0,WX_CLEANED,6,1,0,0,0.0836441666666663,0.0874666666666668,0.08272124999999977,0.08641153273809501
a3986d20c19f33c7c107fw,2026-02-10 07:00:00+08:00,0.0809316666666665,1.4001,1.4636,0.06350000000000011,27.45144356955332,HOURLY_RECON_GT_5PCT,22.5,88.0,0.0,WX_CLEANED,7,1,0,0,0.0830099999999997,0.1161116666666662,0.08263465277777757,0.08620212797619024
a3986d20c19f33c7c107fw,2026-02-10 08:00:00+08:00,0.0823533333333331,1.4779,1.5445,0.06659999999999999,23.653653653653315,HOURLY_RECON_GT_5PCT,23.9,80.0,0.0,WX_CLEANED,8,1,0,0,0.08597083333333311,0.0992816666666663,0.0824839236111109,0.08610136408730135
a3986d20c19f33c7c107fw,2026-02-10 09:00:00+08:00,0.0617174999999997,1.5504,1.6093,0.05889999999999995,4.783531409167662,,24.8,76.0,0.0,WX_CLEANED,9,1,0,0,0.0632858333333333,0.0522925,0.08241857638888866,0.08615746527777754
a3986d20c19f33c7c107fw,2026-02-10 10:00:00+08:00,0.0513624999999998,1.6212,1.6548,0.033600000000000074,52.86458333333239,HOURLY_RECON_GT_5PCT,26.5,66.0,0.0,WX_CLEANED,10,1,0,0,0.0523008333333331,0.0442016666666664,0.08237947916666644,0.08620008928571406
a3986d20c19f33c7c107fw,2026-02-10 11:00:00+08:00,0.0538858333333331,1.6548,1.7115,0.05669999999999997,4.96325690770172,,28.0,59.0,0.0,WX_CLEANED,11,1,0,0,0.055253333333333,0.0456091666666664,0.08232249999999978,0.08624935515872992
a3986d20c19f33c7c107fw,2026-02-10 12:00:00+08:00,0.050102500000000105,1.7143,1.7676,0.053300000000000125,5.999061913696083,HOURLY_RECON_GT_5PCT,29.5,53.0,0.0,WX_CLEANED,12,1,0,0,0.0514149999999994,0.0424358333333332,0.08226781249999982,0.08629499007936485
a3986d20c19f33c7c107fw,2026-02-10 13:00:00+08:00,0.0683091666666663,1.7853,1.8284,0.043099999999999916,58.489945862335105,HOURLY_RECON_GT_5PCT,30.2,50.0,0.0,WX_CLEANED,13,1,0,0,0.0699616666666665,0.0578683333333333,0.08219895833333314,0.08635713789682516
a3986d20c19f33c7c107fw,2026-02-10 14:00:00+08:00,0.0734158333333331,1.8399,1.9047,0.06479999999999997,13.296039094649895,HOURLY_RECON_GT_5PCT,29.6,53.0,0.0,WX_CLEANED,14,1,0,0,0.0752191666666663,0.0621108333333332,0.08212381944444425,0.08642442956349183
a3986d20c19f33c7c107fw,2026-02-10 15:00:00+08:00,0.0779999999999994,1.9162,1.98,0.06380000000000008,22.257053291534966,HOURLY_RECON_GT_5PCT,29.5,53.0,0.0,WX_CLEANED,15,1,0,0,0.0799733333333332,0.0660499999999997,0.082041597222222,0.08649556051587279
a3986d20c19f33c7c107fw,2026-02-10 16:00:00+08:00,0.1031608333333329,0.011,0.1154,0.1044,1.1869412515968487,,28.8,55.0,0.0,WX_CLEANED,16,1,0,0,0.1092783333333333,0.1074016666666664,0.08178670138888865,0.08647031746031722
a3986d20c19f33c7c107fw,2026-02-10 17:00:00+08:00,0.1196291666666665,0.1454,0.2266,0.0812,47.326559934318354,HOURLY_RECON_GT_5PCT,28.0,58.0,0.0,WX_CLEANED,17,1,0,0,0.1268683333333332,0.1252591666666666,0.08148506944444421,0.08643680555555532
a3986d20c19f33c7c107fw,2026-02-10 18:00:00+08:00,0.1388299999999998,0.2568,0.3683,0.11150000000000004,24.511210762331597,HOURLY_RECON_GT_5PCT,26.5,64.0,0.0,WX_CLEANED,18,1,0,0,0.1471791666666665,0.14543833333333311,0.08113718749999976,0.08639747023809499
a3986d20c19f33c7c107fw,2026-02-10 19:00:00+08:00,0.112990833333333,0.3908,0.4782,0.08740000000000003,29.28012967200567,HOURLY_RECON_GT_5PCT,25.5,71.0,0.0,WX_CLEANED,19,1,0,0,0.1197458333333332,0.11819499999999969,0.08085572916666643,0.08636649305555531
a3986d20c19f33c7c107fw,2026-02-10 20:00:00+08:00,0.0687649999999997,0.4973,0.5416,0.04429999999999995,55.22573363431101,HOURLY_RECON_GT_5PCT,25.3,73.0,0.0,WX_CLEANED,20,1,0,0,0.0729158333333331,0.0719649999999999,0.08068277777777753,0.0863474454365077
a3986d20c19f33c7c107fw,2026-02-10 21:00:00+08:00,0.1110933333333332,0.5611,0.6515,0.09039999999999992,22.89085545722709,HOURLY_RECON_GT_5PCT,25.1,74.0,0.0,WX_CLEANED,21,1,0,0,0.11777333333333309,0.11624583333333299,0.08040444444444421,0.08631677579365056
a3986d20c19f33c7c107fw,2026-02-10 22:00:00+08:00,0.0928574999999999,0.6598,0.7497,0.08989999999999998,3.289766407118931,,25.1,74.0,0.0,WX_CLEANED,22,1,0,0,0.0984774999999999,0.0973133333333332,0.08017027777777753,0.08629025297619024
a3986d20c19f33c7c107fw,2026-02-10 23:00:00+08:00,0.0652824999999996,0.7686,0.8105,0.04190000000000005,55.805489260142075,HOURLY_RECON_GT_5PCT,24.8,78.0,0.0,WX_CLEANED,23,1,0,0,0.06837833333333321,0.06727249999999971,0.08004128472222197,0.086278407738095
a3986d20c19f33c7c107fw,2026-02-11 00:00:00+08:00,0.0819574999999996,0.8188,0.8939,0.07510000000000006,9.131158455392196,HOURLY_RECON_GT_5PCT,24.4,81.0,0.0,WX_CLEANED,0,2,0,0,0.0869666666666665,0.0858533333333331,0.07983256944444418,0.08625521825396801
a3986d20c19f33c7c107fw,2026-02-11 01:00:00+08:00,0.0743241666666665,0.8995,0.9712,0.07169999999999999,3.6599256159923454,,24.1,83.0,0.0,WX_CLEANED,1,2,0,0,0.0788158333333331,0.0777883333333331,0.07964541666666641,0.08623459821428547
a3986d20c19f33c7c107fw,2026-02-11 02:00:00+08:00,0.0730941666666666,0.9767,1.0483,0.0716,2.086824953444975,,24.0,87.0,0.0,WX_CLEANED,2,2,0,0,0.07742999999999961,0.0764449999999999,0.0794647569444442,0.08621465277777754
a3986d20c19f33c7c107fw,2026-02-11 03:00:00+08:00,0.0883124999999998,1.0673,1.1311,0.06380000000000008,38.42084639498383,HOURLY_RECON_GT_5PCT,24.1,81.0,0.0,WX_CLEANED,3,2,0,0,0.0935633333333331,0.0924558333333332,0.07924597222222197,0.08618999007936484
a3986d20c19f33c7c107fw,2026-02-11 04:00:00+08:00,0.0493141666666666,1.1338,1.1876,0.05380000000000007,8.337980173482268,HOURLY_RECON_GT_5PCT,23.9,78.0,0.0,WX_CLEANED,4,2,0,0,0.0522649999999997,0.0515333333333331,0.0791230208333331,0.08617678075396802
a3986d20c19f33c7c107fw,2026-02-11 05:00:00+08:00,0.0354349999999999,1.202,1.23,0.028000000000000025,26.553571428570947,HOURLY_RECON_GT_5PCT,23.6,79.0,0.0,WX_CLEANED,5,2,0,0,0.0375491666666665,0.0371591666666665,0.07903493055555533,0.08616651785714262
a3986d20c19f33c7c107fw,2026-02-11 06:00:00+08:00,0.0770716666666663,1.2413,1.3111,0.06979999999999986,10.417860553963402,HOURLY_RECON_GT_5PCT,23.2,81.0,0.0,WX_CLEANED,6,2,0,0,0.0817133333333331,0.0807066666666666,0.07884152777777755,0.08614488095238071
a3986d20c19f33c7c107fw,2026-02-11 07:00:00+08:00,0.0778124999999999,1.3222,1.3821,0.059900000000000064,29.904006677796012,HOURLY_RECON_GT_5PCT,23.3,82.0,0.0,WX_CLEANED,7,2,0,0,0.0809316666666665,0.0800999999999998,0.07871156249999976,0.08613126488095214
a3986d20c19f33c7c107fw,2026-02-11 08:00:00+08:00,0.077815833333333,1.3957,1.4586,0.06289999999999996,23.713566507683716,HOURLY_RECON_GT_5PCT,25.0,74.0,0.0,WX_CLEANED,8,2,0,0,0.0823533333333331,0.0733124999999999,0.07852249999999976,0.0861580704365077
a3986d20c19f33c7c107fw,2026-02-11 09:00:00+08:00,0.0582666666666665,1.464,1.5197,0.05570000000000008,4.608019150209004,,26.5,68.0,0.0,WX_CLEANED,9,2,0,0,0.0617174999999997,0.084795,0.07837871527777755,0.08600016369047594
a3986d20c19f33c7c107fw,2026-02-11 10:00:00+08:00,0.0490116666666664,1.5309,1.5631,0.032200000000000006,52.21014492753536,HOURLY_RECON_GT_5PCT,27.4,64.0,0.0,WX_CLEANED,10,2,0,0,0.0513624999999998,0.0506591666666664,0.07828076388888865,0.0859903571428569
a3986d20c19f33c7c107fw,2026-02-11 11:00:00+08:00,0.0508933333333334,1.5631,1.6167,0.05360000000000009,5.04975124378113,HOURLY_RECON_GT_5PCT,29.0,59.0,0.0,WX_CLEANED,11,2,0,0,0.0538858333333331,0.0533099999999999,0.07815607638888866,0.08597597222222197
a3986d20c19f33c7c107fw,2026-02-11 12:00:00+08:00,0.047339166666666696,1.6193,1.6696,0.05030000000000001,5.8863485752153375,HOURLY_RECON_GT_5PCT,29.1,60.0,0.0,WX_CLEANED,12,2,0,0,0.050102500000000105,0.0495491666666663,0.07804093749999977,0.08596281746031723
a3986d20c19f33c7c107fw,2026-02-11 13:00:00+08:00,0.06440499999999989,1.6863,1.727,0.04070000000000018,58.24324324324228,HOURLY_RECON_GT_5PCT,30.0,55.0,0.1,WX_CLEANED,13,2,0,0,0.0683091666666663,0.0674383333333329,0.07787826388888867,0.08594476190476168
a3986d20c19f33c7c107fw,2026-02-11 14:00:00+08:00,0.0678683333333331,1.7378,1.799,0.06119999999999992,10.895969498910437,HOURLY_RECON_GT_5PCT,27.0,74.0,0.0,WX_CLEANED,14,2,0,0,0.0734158333333331,0.0724675,0.07764711805555534,0.08591738591269818
a3986d20c19f33c7c107fw,2026-02-11 15:00:00+08:00,0.0735966666666667,1.8098,1.87,0.06020000000000003,22.253599114064222,HOURLY_RECON_GT_5PCT,28.6,67.0,0.0,WX_CLEANED,15,2,0,0,0.0779999999999994,0.0770158333333331,0.07746364583333314,0.0858970337301585
a3986d20c19f33c7c107fw,2026-02-11 16:00:00+08:00,0.122945158694444,0.03,0.56,0.53,76.80280024633133,HOURLY_RECON_GT_5PCT,29.0,63.0,0.1,WX_CLEANED,16,2,0,0,0.1031608333333329,0.1062933333333331,0.07828799272337944,0.08599615173826035
a3986d20c19f33c7c107fw,2026-02-11 17:00:00+08:00,0.06716723356944429,0.74,0.19,0.0,,,28.8,65.0,0.0,WX_CLEANED,17,2,0,0,0.1196291666666665,0.1237058333333332,0.07610207884432851,0.08565961245395148
a3986d20c19f33c7c107fw,2026-02-11 18:00:00+08:00,0.0714642617083332,0.67,0.48,0.0,,,28.0,70.0,0.0,WX_CLEANED,18,2,0,0,0.1388299999999998,0.1434399999999998,0.07329517308217574,0.08523118544031061
a3986d20c19f33c7c107fw,2026-02-11 19:00:00+08:00,0.087640699361111,0.29,0.73,0.44,80.08165923611114,HOURLY_RECON_GT_5PCT,27.5,73.0,0.0,WX_CLEANED,19,2,0,0,0.112990833333333,0.1164741666666666,0.07223891749999982,0.08505955765872993
a3986d20c19f33c7c107fw,2026-02-11 20:00:00+08:00,0.0732665520555554,0.73,0.8,0.07000000000000006,4.66650293650763,,27.1,73.0,0.0,WX_CLEANED,20,2,0,0,0.0687649999999997,0.07099249999999971,0.0724264821689813,0.08507309368287014
a3986d20c19f33c7c107fw,2026-02-11 21:00:00+08:00,0.13103448718055521,0.8,0.61,0.0,,,26.8,74.0,0.0,WX_CLEANED,21,2,0,0,0.1110933333333332,0.1147649999999997,0.07325736357928224,0.08516993586846867
a3986d20c19f33c7c107fw,2026-02-11 22:00:00+08:00,0.0986648902916665,0.61,0.15,0.0,,,26.5,75.0,0.0,WX_CLEANED,22,2,0,0,0.0928574999999999,0.0959691666666664,0.07349933817476834,0.08518598184242701
a3986d20c19f33c7c107fw,2026-02-11 23:00:00+08:00,0.0699445916249999,0.15,0.27,0.12000000000000002,41.71284031250009,HOURLY_RECON_GT_5PCT,26.2,75.0,0.0,WX_CLEANED,23,2,0,0,0.0652824999999996,0.0668183333333331,0.07369359199247669,0.08520459052273456
a3986d20c19f33c7c107fw,2026-02-12 00:00:00+08:00,0.08607868333333331,0.54,0.55,0.010000000000000009,760.7868333333323,HOURLY_RECON_GT_5PCT,25.7,77.0,0.0,WX_CLEANED,0,3,0,0,0.0819574999999996,0.0847999999999997,0.07386530796469892,0.08521220173305202
a3986d20c19f33c7c107fw,2026-02-12 01:00:00+08:00,0.0733533054583332,0.55,0.62,0.06999999999999995,4.7904363690475,,25.5,79.0,0.1,WX_CLEANED,1,3,0,0,0.0743241666666665,0.0767908333333331,0.0738248554143517,0.08519174025760559
a3986d20c19f33c7c107fw,2026-02-12 02:00:00+08:00,0.0750132008611109,0.62,0.81,0.19000000000000006,60.51936796783638,HOURLY_RECON_GT_5PCT,25.9,73.0,0.0,WX_CLEANED,2,3,0,0,0.0730941666666666,0.0754125,0.07390481517245355,0.08518936347701696
a3986d20c19f33c7c107fw,2026-02-12 03:00:00+08:00,0.07435712520833321,0.81,0.67,0.0,,,25.8,73.0,0.0,WX_CLEANED,3,3,0,0,0.0883124999999998,0.09123166666666621,0.07332334122280078,0.08508891977786022
a3986d20c19f33c7c107fw,2026-02-12 04:00:00+08:00,0.07508581108333309,0.67,0.48,0.0,,,25.5,74.0,0.0,WX_CLEANED,4,3,0,0,0.0493141666666666,0.0508491666666665,0.07439715974016188,0.0852331855184356
a3986d20c19f33c7c107fw,2026-02-12 05:00:00+08:00,0.0746890585833331,0.48,0.29,0.0,,,25.2,74.0,0.0,WX_CLEANED,5,3,0,0,0.0354349999999999,0.0365608333333333,0.07603274551446743,0.0854601392401618
a3986d20c19f33c7c107fw,2026-02-12 06:00:00+08:00,0.0749386692638887,0.29,0.07,0.0,,,25.0,77.0,0.0,WX_CLEANED,6,3,0,0,0.0770716666666663,0.0796391666666665,0.07594387062268503,0.0854321600889548
a3986d20c19f33c7c107fw,2026-02-12 07:00:00+08:00,0.07503373608333319,0.07,0.01,0.0,,,25.0,78.0,0.0,WX_CLEANED,7,3,0,0,0.0778124999999999,0.07892,0.07582808879282392,0.0854090275656413
a3986d20c19f33c7c107fw,2026-02-12 08:00:00+08:00,0.07466970573611101,0.01,0.02,0.01,646.6970573611102,HOURLY_RECON_GT_5PCT,25.3,80.0,0.0,WX_CLEANED,8,3,0,0,0.077815833333333,0.0802908333333331,0.07569700014293966,0.0853755684728007
a3986d20c19f33c7c107fw,2026-02-12 09:00:00+08:00,0.0741398268888888,0.02,0.29,0.26999999999999996,72.5408048559671,HOURLY_RECON_GT_5PCT,26.1,75.0,0.0,WX_CLEANED,9,3,0,0,0.0582666666666665,0.0602108333333329,0.07635838181886559,0.08545847914872662
a3986d20c19f33c7c107fw,2026-02-12 10:00:00+08:00,0.0811401416249999,0.29,0.34,0.050000000000000044,62.280283249999655,HOURLY_RECON_GT_5PCT,27.0,70.0,0.0,WX_CLEANED,10,3,0,0,0.0490116666666664,0.050294166666666404,0.07769706827546283,0.08564208614252622
a3986d20c19f33c7c107fw,2026-02-12 11:00:00+08:00,0.149860607833333,0.34,0.79,0.45,66.69764270370379,HOURLY_RECON_GT_5PCT,28.0,64.0,0.0,WX_CLEANED,11,3,0,0,0.0508933333333334,0.052489166666666295,0.08182070471296281,0.08622167805423257
a3986d20c19f33c7c107fw,2026-02-12 12:00:00+08:00,0.1496909663888887,0.79,0.75,0.0,,,29.5,56.0,0.0,WX_CLEANED,12,3,0,0,0.047339166666666696,0.048973333333332994,0.08608536303472207,0.08682118777480137
a3986d20c19f33c7c107fw,2026-02-12 13:00:00+08:00,0.1213520927916664,0.75,0.71,0.0,,,30.4,52.0,0.5,WX_CLEANED,13,3,0,0,0.06440499999999989,0.066435833333333,0.08845815856770817,0.08714807027157716
a3986d20c19f33c7c107fw,2026-02-12 14:00:00+08:00,0.10289608,0.71,0.54,0.0,,,30.5,51.0,0.5,WX_CLEANED,14,3,0,0,0.0678683333333331,0.0715974999999995,0.08991764801215262,0.08733437134300573
a3986d20c19f33c7c107fw,2026-02-12 15:00:00+08:00,0.10953628711111099,0.54,0.53,0.0,,,30.9,50.0,0.3,WX_CLEANED,15,3,0,0,0.0735966666666667,0.0760066666666663,0.09141513219733781,0.0875339524170798
a3986d20c19f33c7c107fw,2026-02-12 16:00:00+08:00,0.1010740478333332,0.53,0.77,0.24,57.88581340277784,HOURLY_RECON_GT_5PCT,30.6,50.0,0.0,WX_CLEANED,16,3,0,0,0.122945158694444,0.1118016666666666,0.09050383591145816,0.08747009754307186
a3986d20c19f33c7c107fw,2026-02-12 17:00:00+08:00,0.1004207324444442,0.77,0.75,0.0,,,29.4,55.0,0.0,WX_CLEANED,17,3,0,0,0.06716723356944429,0.1301316666666663,0.09188939836458317,0.08729324674413005
a3986d20c19f33c7c107fw,2026-02-12 18:00:00+08:00,0.0737993699999998,0.75,0.32,0.0,,,28.0,59.0,0.0,WX_CLEANED,18,3,0,0,0.0714642617083332,0.15101916666666632,0.09198669454340262,0.08683360509730467
a3986d20c19f33c7c107fw,2026-02-12 19:00:00+08:00,0.0735847497499999,0.32,0.02,0.0,,,27.0,63.0,0.0,WX_CLEANED,19,3,0,0,0.087640699361111,0.12261583333333309,0.09140102997627299,0.08654175340930864
a3986d20c19f33c7c107fw,2026-02-12 20:00:00+08:00,0.0734355614722221,0.02,0.06,0.039999999999999994,83.58890368055529,HOURLY_RECON_GT_5PCT,26.5,64.0,0.0,WX_CLEANED,20,3,0,0,0.0732665520555554,0.0749391666666664,0.09140807203530077,0.08653280337838933
a3986d20c19f33c7c107fw,2026-02-12 21:00:00+08:00,0.1026043826388887,0.06,0.32,0.26,60.53677590811972,HOURLY_RECON_GT_5PCT,26.5,63.0,0.0,WX_CLEANED,21,3,0,0,0.13103448718055521,0.1207816666666664,0.09022348434606466,0.08642460525917636
a3986d20c19f33c7c107fw,2026-02-12 22:00:00+08:00,0.1601127903333331,0.32,0.73,0.41,60.94809991869924,HOURLY_RECON_GT_5PCT,26.4,65.0,0.0,WX_CLEANED,22,3,0,0,0.0986648902916665,0.100988333333333,0.09278381351446745,0.08677653655084303
a3986d20c19f33c7c107fw,2026-02-12 23:00:00+08:00,0.08914053198611101,0.73,0.28,0.0,,,26.1,67.0,0.0,WX_CLEANED,23,3,0,0,0.0699445916249999,0.0697399999999998,0.09358364436284707,0.08689201590790321
a3986d20c19f33c7c107fw,2026-02-13 00:00:00+08:00,0.1779117066388887,0.28,0.75,0.47,62.14644539598113,HOURLY_RECON_GT_5PCT,25.8,70.0,0.0,WX_CLEANED,0,4,0,0,0.08607868333333331,0.0891349999999999,0.09741002033391188,0.08742044868551566
