device_id,timestamp,kWh,temperature,humidity,rainfall,hour_of_day,day_of_week,is_weekend,is_holiday,lag_24,lag_168,rolling_mean_24,rolling_mean_168
a3ed2fe218a724b4fepeni,2026-01-16 11:00:00,0.0,29.5,56.0,0.0,11,5,0,0,0.0,0.0,0.1460492920138888,0.1513255376488094
a3ed2fe218a724b4fepeni,2026-01-16 12:00:00,0.0218062166666663,30.6,49.0,0.0,12,5,0,0,0.0268480666666663,0.0169602583333331,0.1458392149305555,0.1513543826388887
a3ed2fe218a724b4fepeni,2026-01-16 13:00:00,0.2252893499999996,31.1,46.0,0.0,13,5,0,0,0.2773789499999996,0.1752235916666666,0.1436688149305554,0.1516523931051586
a3ed2fe218a724b4fepeni,2026-01-16 14:00:00,0.3079950916666664,30.6,45.0,0.0,14,5,0,0,0.3792073083333332,0.2395496916666663,0.140701639236111,0.1520598062003967
a3ed2fe218a724b4fepeni,2026-01-16 15:00:00,0.3413264083333329,30.6,45.0,0.0,15,5,0,0,0.4202452416666663,0.2654738333333333,0.1374133545138888,0.1525113096230158
a3ed2fe218a724b4fepeni,2026-01-16 16:00:00,0.5097306166666665,30.4,45.0,0.0,16,5,0,0,0.4460538583333333,0.4478623499999998,0.1400665527777777,0.1528795731150792
a3ed2fe218a724b4fepeni,2026-01-16 17:00:00,0.5738827166666667,29.8,48.0,0.0,17,5,0,0,0.4900195,0.5076751583333331,0.1435608534722221,0.1532736657242062
a3ed2fe218a724b4fepeni,2026-01-16 18:00:00,0.5875842416666663,28.9,54.0,0.0,18,5,0,0,0.5017188,0.5197959583333329,0.1471385802083332,0.1536771674107142
a3ed2fe218a724b4fepeni,2026-01-16 19:00:00,0.5810256999999995,28.0,64.0,0.0,19,5,0,0,0.4961187083333331,0.5139940083333333,0.1506763715277776,0.1540761655753967
a3ed2fe218a724b4fepeni,2026-01-16 20:00:00,0.5476175583333333,26.6,67.0,0.0,20,5,0,0,0.4675925749999998,0.484440125,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-16 21:00:00,0.0,26.2,70.0,0.0,21,5,0,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-16 22:00:00,0.0,26.1,70.0,0.0,22,5,0,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-16 23:00:00,0.0,26.1,70.0,0.0,23,5,0,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 00:00:00,0.0,25.8,73.0,0.0,0,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 01:00:00,0.0,25.6,74.0,0.0,1,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 02:00:00,0.0,25.0,77.0,0.0,2,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 03:00:00,0.0,25.0,77.0,0.0,3,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 04:00:00,0.0,24.7,78.0,0.0,4,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 05:00:00,0.0,24.2,81.0,0.0,5,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 06:00:00,0.0,24.0,80.0,0.0,6,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 07:00:00,0.0,23.8,84.0,0.0,7,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 08:00:00,0.0,24.0,86.0,0.0,8,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 09:00:00,0.0,25.2,80.0,0.0,9,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 10:00:00,0.0,25.8,76.0,0.0,10,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 11:00:00,0.0,26.5,71.0,0.0,11,6,1,0,0.0,0.0,0.1540107458333332,0.1544522217261904
a3ed2fe218a724b4fepeni,2026-01-17 12:00:00,0.0255382416666663,27.4,63.0,0.0,12,6,1,0,0.0218062166666663,0.0225918916666663,0.1541662468749998,0.1544697595238094
a3ed2fe218a724b4fepeni,2026-01-17 13:00:00,0.2638459249999996,27.7,60.0,0.0,13,6,1,0,0.2252893499999996,0.2334066333333333,0.1557727708333332,0.15465094578373
a3ed2fe218a724b4fepeni,2026-01-17 14:00:00,0.3607062166666664,28.6,57.0,0.0,14,6,1,0,0.3079950916666664,0.3190922916666663,0.1579690677083332,0.1548986477182538
a3ed2fe218a724b4fepeni,2026-01-17 15:00:00,0.3997418999999997,28.1,60.0,0.0,15,6,1,0,0.3413264083333329,0.3536245083333333,0.1604030465277776,0.155173156001984
a3ed2fe218a724b4fepeni,2026-01-17 16:00:00,0.5010729416666662,27.9,62.0,0.0,16,6,1,0,0.5097306166666665,0.4811687416666663,0.1600423100694443,0.1552916333829364
a3ed2fe218a724b4fepeni,2026-01-17 17:00:00,0.5577054583333332,27.8,62.0,0.0,17,6,1,0,0.5738827166666667,0.5385795333333333,0.1593682576388887,0.1554054781746031
a3ed2fe218a724b4fepeni,2026-01-17 18:00:00,0.5710207249999998,27.4,63.0,0.0,18,6,1,0,0.5875842416666663,0.5514381249999994,0.158678111111111,0.1555220412698411
a3ed2fe218a724b4fepeni,2026-01-17 19:00:00,0.5646470416666666,27.2,65.0,0.0,19,6,1,0,0.5810256999999995,0.5452830249999999,0.1579956670138887,0.1556373032738094
a3ed2fe218a724b4fepeni,2026-01-17 20:00:00,0.5321806666666663,26.8,70.0,0.0,20,6,1,0,0.5476175583333333,0.5139300833333331,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-17 21:00:00,0.0,26.6,73.0,0.0,21,6,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-17 22:00:00,0.0,26.2,76.0,0.0,22,6,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-17 23:00:00,0.0,26.0,79.0,0.0,23,6,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 00:00:00,0.0,25.5,83.0,0.0,0,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 01:00:00,0.0,25.3,84.0,0.0,1,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 02:00:00,0.0,25.2,84.0,0.0,2,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 03:00:00,0.0,24.7,85.0,0.0,3,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 04:00:00,0.0,24.4,84.0,0.0,4,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 05:00:00,0.0,24.0,85.0,0.0,5,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 06:00:00,0.0,23.9,82.0,0.0,6,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 07:00:00,0.0,24.0,80.0,0.0,7,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 08:00:00,0.0,25.2,70.0,0.0,8,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 09:00:00,0.0,26.4,65.0,0.0,9,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 10:00:00,0.0,27.3,62.0,0.0,10,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 11:00:00,0.0,28.3,59.0,0.0,11,7,1,0,0.0,0.0,0.1573524631944443,0.1557459376984126
a3ed2fe218a724b4fepeni,2026-01-18 12:00:00,0.0248182916666663,28.8,60.0,0.0,12,7,1,0,0.0255382416666663,0.0239671666666663,0.1573224652777776,0.1557510039186507
a3ed2fe218a724b4fepeni,2026-01-18 13:00:00,0.2564083666666665,29.4,58.0,0.0,13,7,1,0,0.2638459249999996,0.2476150499999996,0.1570125670138888,0.1558033450892856
a3ed2fe218a724b4fepeni,2026-01-18 14:00:00,0.3505381666666666,29.6,55.0,0.0,14,7,1,0,0.3607062166666664,0.3385168249999996,0.1565888982638888,0.1558749006944443
a3ed2fe218a724b4fepeni,2026-01-18 15:00:00,0.3884734666666662,29.8,57.0,0.0,15,7,1,0,0.3997418999999997,0.3751511666666665,0.1561193802083332,0.1559542000992062
a3ed2fe218a724b4fepeni,2026-01-18 16:00:00,0.4742162583333333,29.4,61.0,0.0,16,7,1,0,0.5010729416666662,0.5101018499999999,0.155000351736111,0.1557405953869046
a3ed2fe218a724b4fepeni,2026-01-18 17:00:00,0.526796225,29.1,62.0,0.0,17,7,1,0,0.5577054583333332,0.5709384999999998,0.1537124670138888,0.1554778437499999
a3ed2fe218a724b4fepeni,2026-01-18 18:00:00,0.5393734749999999,28.4,66.0,0.0,18,7,1,0,0.5710207249999998,0.5845696583333331,0.1523938315972221,0.1552088188492063
a3ed2fe218a724b4fepeni,2026-01-18 19:00:00,0.5333531083333332,27.8,71.0,0.0,19,7,1,0,0.5646470416666666,0.5780448416666665,0.1510899177083332,0.154942796626984
a3ed2fe218a724b4fepeni,2026-01-18 20:00:00,0.502686083333333,27.1,73.0,0.0,20,7,1,0,0.5321806666666663,0.5448080916666665,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-18 21:00:00,0.0,26.9,75.0,0.0,21,7,1,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-18 22:00:00,0.0,26.6,78.0,0.0,22,7,1,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-18 23:00:00,0.0,26.4,79.0,0.0,23,7,1,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 00:00:00,0.0,26.2,81.0,0.0,0,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 01:00:00,0.0,25.9,82.0,0.0,1,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 02:00:00,0.0,25.5,82.0,0.2,2,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 03:00:00,0.0,25.5,83.0,0.0,3,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 04:00:00,0.0,25.5,82.0,0.0,4,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 05:00:00,0.0,25.4,81.0,0.0,5,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 06:00:00,0.0,25.3,80.0,0.0,6,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 07:00:00,0.0,25.0,83.0,0.0,7,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 08:00:00,0.0,25.2,83.0,0.0,8,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 09:00:00,0.0,26.4,74.0,0.0,9,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 10:00:00,0.0,27.7,66.0,0.0,10,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 11:00:00,0.0,28.1,63.0,0.0,11,1,0,0,0.0,0.0,0.149860976736111,0.1546920703869047
a3ed2fe218a724b4fepeni,2026-01-19 12:00:00,0.0234428333333331,29.4,57.0,0.1,12,1,0,0,0.0248182916666663,0.0254071583333331,0.1498036659722221,0.1546803779761904
a3ed2fe218a724b4fepeni,2026-01-19 13:00:00,0.2421976416666666,29.8,56.0,0.4,13,1,0,0,0.2564083666666665,0.262492283333333,0.1492115524305554,0.1545595765376983
a3ed2fe218a724b4fepeni,2026-01-19 14:00:00,0.3311105833333331,29.4,60.0,0.2,14,1,0,0,0.3505381666666666,0.3588556833333333,0.1484020697916666,0.1543944271329364
a3ed2fe218a724b4fepeni,2026-01-19 15:00:00,0.366943433333333,29.1,61.0,0.1,15,1,0,0,0.3884734666666662,0.3976910166666663,0.1475049850694443,0.1542114058035713
a3ed2fe218a724b4fepeni,2026-01-19 16:00:00,0.4909191166666664,29.0,61.0,0.0,16,1,0,0,0.4742162583333333,0.4971962583333333,0.1482009374999999,0.1541740418650792
a3ed2fe218a724b4fepeni,2026-01-19 17:00:00,0.5488770916666665,28.8,61.0,0.0,17,1,0,0,0.526796225,0.5532862166666663,0.149120973611111,0.1541477970734125
a3ed2fe218a724b4fepeni,2026-01-19 18:00:00,0.5619816416666663,28.2,65.0,0.0,18,1,0,0,0.5393734749999999,0.5664959916666664,0.1500629805555554,0.1541209259424602
a3ed2fe218a724b4fepeni,2026-01-19 19:00:00,0.5557088916666665,27.8,68.0,0.0,19,1,0,0,0.5333531083333332,0.560172858333333,0.1509944715277777,0.1540943547123015
a3ed2fe218a724b4fepeni,2026-01-19 20:00:00,0.5237563916666667,27.4,70.0,0.0,20,1,0,0,0.502686083333333,0.5279637499999996,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-19 21:00:00,0.0,27.6,67.0,0.0,21,1,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-19 22:00:00,0.0,27.3,67.0,0.0,22,1,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-19 23:00:00,0.0,27.0,70.0,0.0,23,1,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 00:00:00,0.0,26.6,72.0,0.0,0,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 01:00:00,0.0,26.1,75.0,0.0,1,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 02:00:00,0.0,25.5,78.0,0.0,2,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 03:00:00,0.0,24.8,80.0,0.0,3,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 04:00:00,0.0,24.3,81.0,0.4,4,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 05:00:00,0.0,24.1,82.0,0.0,5,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 06:00:00,0.0,24.1,82.0,0.0,6,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 07:00:00,0.0,24.0,82.0,0.0,7,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 08:00:00,0.0,25.2,79.0,0.0,8,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 09:00:00,0.0,26.2,74.0,0.0,9,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 10:00:00,0.0,27.5,67.0,0.0,10,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 11:00:00,0.0,28.2,63.0,0.2,11,2,0,0,0.0,0.0,0.1518724010416665,0.1540693109126983
a3ed2fe218a724b4fepeni,2026-01-20 12:00:00,0.0244254083333331,28.9,60.0,0.3,12,2,0,0,0.0234428333333331,0.0246216666666663,0.1519133416666666,0.1540681427083332
a3ed2fe218a724b4fepeni,2026-01-20 13:00:00,0.2523494916666666,29.1,57.0,0.1,13,2,0,0,0.2421976416666666,0.2543765749999996,0.1523363354166666,0.154056076736111
a3ed2fe218a724b4fepeni,2026-01-20 14:00:00,0.3449893166666662,29.8,53.0,0.1,14,2,0,0,0.3311105833333331,0.3477605499999996,0.1529146159722221,0.1540395812996031
a3ed2fe218a724b4fepeni,2026-01-20 15:00:00,0.3823240749999996,30.2,50.0,0.0,15,2,0,0,0.366943433333333,0.3853952916666664,0.1535554760416665,0.1540213002480158
a3ed2fe218a724b4fepeni,2026-01-20 16:00:00,0.4798760083333333,29.8,51.0,0.0,16,2,0,0,0.4909191166666664,0.4949252416666665,0.1530953465277777,0.1539317214781745
a3ed2fe218a724b4fepeni,2026-01-20 17:00:00,0.5341635583333331,29.2,54.0,0.0,17,2,0,0,0.5488770916666665,0.5518084,0.1524822826388888,0.15382669265873
a3ed2fe218a724b4fepeni,2026-01-20 18:00:00,0.5469166916666667,28.4,58.0,0.0,18,2,0,0,0.5619816416666663,0.5649828583333332,0.1518545763888888,0.1537191559523809
a3ed2fe218a724b4fepeni,2026-01-20 19:00:00,0.5408121416666664,27.5,63.0,0.0,19,2,0,0,0.5557088916666665,0.5586766249999998,0.1512338784722221,0.1536128197420634
a3ed2fe218a724b4fepeni,2026-01-20 20:00:00,0.5097161916666665,27.2,67.0,0.0,20,2,0,0,0.5237563916666667,0.5265534916666665,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-20 21:00:00,0.0,27.0,67.0,0.0,21,2,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-20 22:00:00,0.0,26.4,70.0,0.0,22,2,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-20 23:00:00,0.0,26.0,72.0,0.0,23,2,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 00:00:00,0.0,25.6,74.0,0.0,0,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 01:00:00,0.0,24.4,82.0,0.3,1,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 02:00:00,0.0,24.6,75.0,0.4,2,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 03:00:00,0.0,24.2,79.0,0.0,3,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 04:00:00,0.0,24.0,82.0,0.2,4,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 05:00:00,0.0,24.0,81.0,0.0,5,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 06:00:00,0.0,24.0,80.0,0.0,6,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 07:00:00,0.0,24.0,81.0,0.0,7,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 08:00:00,0.0,25.2,75.0,0.0,8,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 09:00:00,0.0,26.4,67.0,0.0,9,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 10:00:00,0.0,27.8,62.0,0.0,10,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 11:00:00,0.0,29.4,53.0,0.1,11,3,0,0,0.0,0.0,0.1506488701388888,0.1535125977182538
a3ed2fe218a724b4fepeni,2026-01-21 12:00:00,0.023770725,30.5,46.0,0.1,12,3,0,0,0.0244254083333331,0.02455585,0.1506215916666666,0.1535079243551586
a3ed2fe218a724b4fepeni,2026-01-21 13:00:00,0.245584833333333,30.5,46.0,0.3,13,3,0,0,0.2523494916666666,0.2536971166666663,0.1503397309027777,0.153459636954365
a3ed2fe218a724b4fepeni,2026-01-21 14:00:00,0.3357412749999998,30.0,47.0,0.2,14,3,0,0,0.3449893166666662,0.3468316999999996,0.1499543958333332,0.1533936225198411
a3ed2fe218a724b4fepeni,2026-01-21 15:00:00,0.372075183333333,29.5,49.0,0.2,15,3,0,0,0.3823240749999996,0.3843658333333333,0.1495273586805554,0.1533204638888887
a3ed2fe218a724b4fepeni,2026-01-21 16:00:00,0.4000592416666665,28.8,50.0,0.0,16,3,0,0,0.4798760083333333,0.5380186833333331,0.1462016600694443,0.152499276736111
a3ed2fe218a724b4fepeni,2026-01-21 17:00:00,0.4399756999999998,27.7,53.0,0.0,17,3,0,0,0.5341635583333331,0.6033180083333329,0.1422771659722221,0.1515270010912697
a3ed2fe218a724b4fepeni,2026-01-21 18:00:00,0.450480158333333,26.8,56.0,0.0,18,3,0,0,0.5469166916666667,0.6177222583333333,0.1382589770833332,0.1505315124007935
a3ed2fe218a724b4fepeni,2026-01-21 19:00:00,0.4454519583333333,26.1,59.0,0.0,19,3,0,0,0.5408121416666664,0.6108273,0.134285636111111,0.1495471353670634
a3ed2fe218a724b4fepeni,2026-01-21 20:00:00,0.4198391583333331,25.6,63.0,0.0,20,3,0,0,0.5097161916666665,0.5757056916666663,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-21 21:00:00,0.0,25.1,64.0,0.0,21,3,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-21 22:00:00,0.0,25.0,65.0,0.0,22,3,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-21 23:00:00,0.0,24.7,65.0,0.0,23,3,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 00:00:00,0.0,24.4,66.0,0.0,0,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 01:00:00,0.0,24.1,66.0,0.0,1,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 02:00:00,0.0,23.8,66.0,0.0,2,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 03:00:00,0.0,23.7,65.0,0.0,3,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 04:00:00,0.0,23.4,67.0,0.0,4,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 05:00:00,0.0,23.0,69.0,0.0,5,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 06:00:00,0.0,22.8,72.0,0.0,6,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 07:00:00,0.0,22.8,72.0,0.0,7,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 08:00:00,0.0,24.1,62.0,0.0,8,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 09:00:00,0.0,25.1,57.0,0.0,9,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 10:00:00,0.0,26.7,52.0,0.0,10,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 11:00:00,0.0,28.7,45.0,0.0,11,4,0,0,0.0,0.0,0.1305407597222221,0.1486193583829364
a3ed2fe218a724b4fepeni,2026-01-22 12:00:00,0.0195792666666663,30.2,38.0,0.0,12,4,0,0,0.023770725,0.0268480666666663,0.1303661156249999,0.1485760917162697
a3ed2fe218a724b4fepeni,2026-01-22 13:00:00,0.2022814249999995,30.0,40.0,0.1,13,4,0,0,0.245584833333333,0.2773789499999996,0.1285618069444443,0.1481290826388888
a3ed2fe218a724b4fepeni,2026-01-22 14:00:00,0.2765407749999996,29.7,40.0,0.1,14,4,0,0,0.3357412749999998,0.3792073083333332,0.1260951194444443,0.1475179723214285
a3ed2fe218a724b4fepeni,2026-01-22 15:00:00,0.3064680249999996,29.6,39.0,0.0,15,4,0,0,0.372075183333333,0.4202452416666663,0.1233614878472221,0.1468407269841269
a3ed2fe218a724b4fepeni,2026-01-22 16:00:00,0.4167636249999996,28.5,45.0,0.0,16,4,0,0,0.4000592416666665,0.4460538583333333,0.1240575038194443,0.1466663803571427
a3ed2fe218a724b4fepeni,2026-01-22 17:00:00,0.4664722333333332,27.2,50.0,0.0,17,4,0,0,0.4399756999999998,0.4900195,0.1251615260416665,0.1465262180555555
a3ed2fe218a724b4fepeni,2026-01-22 18:00:00,0.477609275,26.0,54.0,0.0,18,4,0,0,0.450480158333333,0.5017188,0.1262919059027777,0.1463827089781745
a3ed2fe218a724b4fepeni,2026-01-22 19:00:00,0.4722782166666662,25.1,57.0,0.0,19,4,0,0,0.4454519583333333,0.4961187083333331,0.1274096666666665,0.1462408012896824
a3ed2fe218a724b4fepeni,2026-01-22 20:00:00,0.4451229583333333,24.6,60.0,0.0,20,4,0,0,0.4198391583333331,0.4675925749999998,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-22 21:00:00,0.0,24.5,60.0,0.0,21,4,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-22 22:00:00,0.0,24.4,61.0,0.0,22,4,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-22 23:00:00,0.0,24.1,62.0,0.0,23,4,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 00:00:00,0.0,23.8,64.0,0.0,0,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 01:00:00,0.0,23.7,65.0,0.0,1,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 02:00:00,0.0,23.9,64.0,0.0,2,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 03:00:00,0.0,23.8,64.0,0.0,3,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 04:00:00,0.0,23.3,68.0,0.0,4,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
a3ed2fe218a724b4fepeni,2026-01-23 05:00:00,0.0,22.9,70.0,0.0,5,5,0,0,0.0,0.0,0.1284631583333332,0.1461070535714284
